tenure_years,tenure_risk_score,margin_net_pow_ele,cons_12m,cons_last_month,cons_trend_ratio,engagement_score,dual_fuel_flag,multi_product_flag,price_var_mean_all,price_fix_mean_all,price_var_volatility,price_fix_volatility,price_stability_score,price_spread_peak_offpeak,total_price_burden,channel_encoded,cons_level_bucket,cons_trend_category,tenure_risk_bucket
6,0.14285714285714285,19.56,8610,0,0.0,3,1,1,0.049984499999999994,14.821075653333331,0.0007025541928843581,0.15281663356269418,0.867440641370323,-0.9999933313104975,0.1981952565333333,0.1964761622742079,Low,Unknown,5-10yr
3,0.25,17.22,572228,39003,0.8179187316772073,4,0,0,0.048986611111111106,14.785273453333332,0.0006682763874074365,0.030947386413991793,0.969981604471943,-0.9999931954659121,0.1968393456444444,0.1964761622742079,Very_High,Stable,2-3yr
6,0.14285714285714285,26.73,0,0,0.0,3,0,0,0.04995488888888889,14.816137386666666,0.0007355450852195061,0.20955696420968836,0.8267489912336533,-0.9999933273576114,0.19811626275555555,0.1964761622742079,Very_Low,Unknown,5-10yr
4,0.2,47.88,901074,31128,0.4145453092587573,2,0,0,0.10194883333333334,27.10733566666666,0.0025689740648258065,0.055926606707092597,0.9470355170976328,-0.16279609784918608,0.3730221899999999,0.1964761622742079,Very_High,Declining,3-5yr
3,0.25,6.45,20610,4265,2.4832605516836908,5,0,0,0.04930708333333333,14.814903319999997,0.0006874980716226557,0.0,1.0,-0.9999932396917975,0.1974561165333333,0.13818181818181818,High,Growing,2-3yr
9,0.1,29.76,22486,0,0.0,3,0,0,0.00019999999999999998,0.0,0.0,0.0,1.0,-0.9983361064891847,0.00019999999999999998,0.18120805369127516,High,Unknown,5-10yr
7,0.125,22.92,43660,0,0.0,3,0,0,0.09893883333333332,27.08923366666667,0.002441174073973714,0.05592684213078827,0.9470353059517534,-0.16776588040554521,0.36983117,0.18120805369127516,High,Unknown,5-10yr
4,0.2,18.08,24767,4716,2.28497597499012,5,0,0,0.09961766666666666,27.11638653333333,0.0024732352612810518,0.05347606428744775,0.9492384629321238,-0.16540383050877375,0.37078153199999997,0.1964761622742079,High,Growing,3-5yr
6,0.14285714285714285,36.36,36301,4972,1.6435910851017026,5,0,0,0.09852011111111109,27.080182666666662,0.002631583336893395,0.05347635974510446,0.9492381967089956,-0.16883180691912258,0.3693219377777777,0.18120805369127516,High,Growing,5-10yr
11,0.08333333333333333,17.52,20463,4094,2.4008209925812514,5,0,0,0.09935883333333334,27.098284666666668,0.0024109664855077387,0.05672007081131369,0.9463244123225881,-0.16671339418999268,0.37034168,0.18120805369127516,High,Growing,10+yr
4,0.2,19.32,63539,5263,0.9939722058589578,4,0,0,0.10031630555555555,27.043978666666664,0.0023357354577474465,2.0597146027484707e-06,0.9999979402896397,-0.1649735710539413,0.37075609222222217,0.1964761622742079,Very_High,Stable,3-5yr
6,0.14285714285714285,27.32,4247,0,0.0,3,1,1,0.05040572222222222,14.795150086666666,0.000774288279691318,0.02917745931213797,0.9716497295503936,-0.9999933870379331,0.1983572230888889,0.24748040313549832,Very_Low,Unknown,5-10yr
4,0.2,32.48,12104,2036,2.018506276914898,4,0,0,0.0975235,27.1254374,0.002504715145867285,0.04912090160869518,0.9531789886815005,-0.1701147310619608,0.36877787399999995,0.1964761622742079,Medium,Growing,3-5yr
4,0.2,20.43,22284,0,0.0,3,0,0,0.04965263888888887,14.790211786666665,0.0006505714109722286,0.03051450705428499,0.9703890562962473,-0.9999932867395764,0.19755475675555553,0.1964761622742079,High,Unknown,3-5yr
6,0.14285714285714285,0.66,29686,1864,0.7534864916444843,2,1,1,0.09995533333333334,27.043978666666664,0.0021065824811002877,2.0597146027484707e-06,0.9999979402896397,-0.16557024931479525,0.37039511999999997,0.18120805369127516,High,Declining,5-10yr
4,0.2,25.18,9714,1288,1.5911056187880104,3,1,1,0.10298466666666665,27.15446506666667,0.0034271313183385234,0.1998770161235606,0.8334187475568932,-0.1586263863764611,0.3745293173333334,0.13818181818181818,Low,Growing,3-5yr
6,0.14285714285714285,13.68,12840,1286,1.2018691577552623,4,0,0,0.100107,27.053029666666664,0.00236604088317591,0.031353373867527436,0.9695997757296768,-0.16437362570756078,0.3706372966666666,0.18120805369127516,Medium,Growing,5-10yr
3,0.25,24.4,75321,4166,0.6637192813695433,2,0,0,0.04962377777777776,14.785273486666666,0.0006205869221520113,0.030947351598344722,0.969981637228744,-0.999993282835181,0.19747651264444444,0.1964761622742079,Very_High,Declining,2-3yr
4,0.2,23.47,2708,73,0.3234859660702247,1,0,0,0.09903608333333332,27.08923366666667,0.0024350152992440115,0.05592684213078827,0.9470353059517534,-0.1676327309798226,0.36992842,0.1964761622742079,Very_Low,Declining,3-5yr
3,0.25,43.94,7609,636,1.0030227346515608,2,0,0,0.12930908333333332,27.541981416666662,0.002237033829548634,1.38000878364903e-06,0.9999986199931208,-0.17053862472189166,0.40472889749999996,0.13818181818181818,Low,Stable,2-3yr
5,0.16666666666666666,10.36,121714,8772,0.8648471004947814,4,0,0,0.048605888888888886,14.765520153333332,0.0008307356887192158,0.023066845866399812,0.9774532368441035,-0.9999931421674408,0.19626109042222223,0.1964761622742079,Very_High,Stable,3-5yr
4,0.2,29.8,7534,0,0.0,3,1,1,0.10159633333333333,27.043978666666664,0.003520725124831482,2.0597146027484707e-06,0.9999979402896397,-0.1634059982645526,0.37203611999999997,0.13818181818181818,Low,Unknown,3-5yr
3,0.25,10.08,2199,0,0.0,3,0,0,0.04942027777777777,14.775396786666667,0.000554469367468826,0.029177508549044707,0.9716496830656748,-0.9999932551758095,0.19717424564444444,0.13818181818181818,Very_Low,Unknown,2-3yr
5,0.16666666666666666,93.62,0,0,0.0,3,0,0,0.10390766666666666,27.043978666666664,0.0021256254694474223,2.0597146027484707e-06,0.9999979402896397,-0.16040313634645234,0.3743474533333333,0.18120805369127516,Very_Low,Unknown,3-5yr
4,0.2,28.54,13626,0,0.0,3,1,1,0.0854322222222222,14.755643486666665,0.0019946543818796275,2.0597146002746024e-07,0.9999997940285823,-0.4817276682333583,0.23298865708888883,0.13818181818181818,Medium,Unknown,3-5yr
4,0.2,7.8,1930,142,0.8829015489146017,2,0,0,0.04991316666666667,14.77539682,0.000673341771624293,0.029177483930717524,0.9716497063079145,-0.9999933217800128,0.19766713486666668,0.1964761622742079,Very_Low,Stable,3-5yr
4,0.2,0.819999999999999,37727,3444,1.0954488824145736,3,0,1,0.09924541666666666,27.15259,0.0021887911914063047,0.0,1.0,-0.1670842124364539,0.37077131666666663,0.18610960390667391,High,Stable,3-5yr
4,0.2,12.36,14318,0,0.0,3,1,1,0.10083272222222223,27.080182666666662,0.003386405662001289,0.05347635974510446,0.9492381967089956,-0.16569334462029736,0.37163454888888886,0.13818181818181818,Medium,Unknown,3-5yr
4,0.2,24.6,467953,32288,0.8279805877728409,4,0,0,0.04997108333333333,14.790211786666665,0.0006857630583679957,0.03051450705428499,0.9703890562962473,-0.9999933295200423,0.1978732012,0.1964761622742079,Very_High,Stable,3-5yr
4,0.2,25.56,1462,0,0.0,3,1,1,0.05031725,14.780335153333333,0.0007009988994789566,0.030514524709131772,0.970389039671474,-0.9999933754105175,0.19812060153333333,0.13818181818181818,Very_Low,Unknown,3-5yr
3,0.25,6.92,30431,43,0.01695639314503379,2,0,0,0.08378769444444445,14.765520153333332,0.0010035341549155888,0.023066845866399812,0.9774532368441035,-0.48966936148522444,0.23144289597777778,0.24748040313549832,High,Declining,2-3yr
3,0.25,43.32,12481,0,0.0,3,0,0,0.10378430555555553,27.043978666666664,0.0023357354577474326,2.0597146027484707e-06,0.9999979402896397,-0.16048835077738752,0.37422409222222214,0.1964761622742079,Medium,Unknown,2-3yr
5,0.16666666666666666,16.92,2775,0,0.0,3,1,1,0.08666297222222223,14.785273486666666,0.0009909873800381334,0.030947351598344722,0.969981637228744,-0.4781316462117813,0.23451570708888891,0.13818181818181818,Very_Low,Unknown,3-5yr
4,0.2,19.31,25612,0,0.0,3,1,1,0.10057088888888888,27.15259,0.002662305869057149,0.0,1.0,-0.1659062529371487,0.37209678888888886,0.1964761622742079,High,Unknown,3-5yr
4,0.2,25.7,37372,2225,0.7144386169171234,2,0,0,0.048517444444444446,14.800088319999999,0.0007054818731907106,0.02680134341951752,0.9738982193670861,-0.9999931296661018,0.19651832764444443,0.18610960390667391,High,Declining,3-5yr
4,0.2,16.92,7592,1557,2.461011587258675,3,0,0,0.050234638888888884,14.788359553333331,0.0007284503194076564,0.1133318528620601,0.8982047872153158,-0.9999933645164197,0.19811823442222218,0.1964761622742079,Low,Growing,3-5yr
6,0.14285714285714285,27.14,2319196,311907,1.613871358859119,5,1,1,0.0849932222222222,14.800088386666665,0.0010512351642933454,0.026801222815158884,0.9738983337576493,-0.4865842867466195,0.23299410608888887,0.18120805369127516,Very_High,Growing,5-10yr
7,0.125,16.06,93,0,0.0,3,0,0,0.04908166666666666,14.814903319999997,0.0006512536162872937,0.0,1.0,-0.9999932086440378,0.19723069986666664,0.18120805369127516,Very_Low,Unknown,5-10yr
5,0.16666666666666666,24.42,7814,1479,2.2713079053934355,3,0,0,0.04997108333333333,14.790211819999998,0.0006857630583679957,0.03051446585980155,0.9703890950872368,-0.9999933295200423,0.19787320153333332,0.1964761622742079,Low,Growing,3-5yr
5,0.16666666666666666,20.2,32573,0,0.0,3,1,1,0.0846371388888889,14.785273486666666,0.0011110832668785552,0.030947351598344722,0.969981637228744,-0.48679266460003034,0.23248987375555558,0.1964761622742079,High,Unknown,3-5yr
4,0.2,23.64,44551,3529,0.9505510535923635,3,0,0,0.10083272222222223,27.080182666666662,0.003386405662001289,0.05347635974510446,0.9492381967089956,-0.16569334462029736,0.37163454888888886,0.13818181818181818,High,Stable,3-5yr
3,0.25,12.98,14197,0,0.0,3,0,0,0.049045611111111116,14.770458386666668,0.0006994937539281654,0.026801303218428094,0.9738982574969263,-0.9999932036514515,0.1967501949777778,0.1964761622742079,Medium,Unknown,2-3yr
3,0.25,33.19,6630,1499,2.713122167035073,3,1,1,0.11425672222222218,15.258088419999998,0.010074592569173136,0.1599834034097857,0.8620812996638464,-0.4975078799939657,0.26683760642222215,0.1964761622742079,Low,Growing,2-3yr
6,0.14285714285714285,22.76,0,0,0.0,3,1,1,0.08631097222222221,14.795150119999997,0.0009671075787253339,0.029177410075354914,0.9716497760349999,-0.4814329531725892,0.23426247342222217,0.13818181818181818,Very_Low,Unknown,5-10yr
6,0.14285714285714285,26.4,117643,10873,1.109084263293957,4,0,0,0.10037033333333333,27.1254374,0.002397011846128634,0.04912090160869518,0.9531789886815005,-0.1651901882107844,0.3716247073333333,0.18610960390667391,Very_High,Stable,5-10yr
4,0.2,27.03,15110,0,0.0,3,0,0,0.049456861111111104,14.80008842,0.0007018491371223976,0.026801162512710173,0.9738983909531964,-0.999993260164935,0.1974577453111111,0.1964761622742079,Medium,Unknown,3-5yr
5,0.16666666666666666,5.19,13461,840,0.7488299525305727,2,0,0,0.10015591666666666,27.053029666666664,0.002392899796159843,0.031353373867527436,0.9695997757296768,-0.16430867041594358,0.3706862133333333,0.1964761622742079,Medium,Declining,3-5yr
4,0.2,23.4,17235,0,0.0,3,0,0,0.048532361111111096,14.780335086666666,0.0008096269805552944,0.03051458355818852,0.9703889842559753,-0.9999931317777191,0.19633571197777774,0.1964761622742079,Medium,Unknown,3-5yr
6,0.14285714285714285,27.14,2109829,231626,1.317411031881821,5,0,0,0.0849932222222222,14.80008842,0.0010512351642933454,0.026801162512710173,0.9738983909531964,-0.4865842867466195,0.23299410642222218,0.18120805369127516,Very_High,Growing,5-10yr
6,0.14285714285714285,17.73,6517,356,0.6555163406680687,1,0,0,0.09897058333333332,27.07113166666667,0.0024170342078900175,0.049121223269925914,0.9531786964362196,-0.1686801417664007,0.3696819,0.1964761622742079,Low,Declining,5-10yr
4,0.2,1.2,968233,68516,0.8491675040923106,4,0,0,0.10044033333333334,27.043978666666664,0.002125625469447438,2.0597146027484707e-06,0.9999979402896397,-0.1648967549642651,0.37088012,0.18610960390667391,Very_High,Stable,3-5yr
4,0.2,12.36,8044,0,0.0,3,0,0,0.04991316666666667,14.775396753333332,0.000673341771624293,0.02917753316731365,0.971649659823491,-0.9999933217800128,0.1976671342,0.13818181818181818,Low,Unknown,3-5yr
4,0.2,11.04,12273,0,0.0,3,0,0,0.048877277777777776,14.785273453333332,0.0005822336965867541,0.030947386413991793,0.969981604471943,-0.9999931802449883,0.1967300123111111,0.24748040313549832,Medium,Unknown,3-5yr
6,0.14285714285714285,24.4,1015,0,0.0,3,0,0,0.04995177777777778,14.785273486666666,0.0006667639070496435,0.030947351598344722,0.969981637228744,-0.9999933269420267,0.19780451264444446,0.1964761622742079,Very_Low,Unknown,5-10yr
4,0.2,24.42,17131,1401,0.9813787863068971,3,0,0,0.04949441666666666,14.814903319999997,0.0012078146316150643,0.0,1.0,-0.9999932652789774,0.19764344986666663,0.1964761622742079,Medium,Stable,3-5yr
5,0.16666666666666666,22.89,5290,619,1.404158786984895,3,0,0,0.04988022222222222,14.856569986666663,0.0006028814536358302,0.14433756729740643,0.8738680163771168,-0.999993317369271,0.19844592208888884,0.1964761622742079,Low,Growing,3-5yr
5,0.16666666666666666,44.07,47802,4557,1.143968871308154,3,0,0,0.10006563888888888,27.10733566666666,0.002604414466225153,0.055926606707092597,0.9470355170976328,-0.1652780461048147,0.37113899555555546,0.18610960390667391,High,Stable,3-5yr
4,0.2,13.4,2762,0,0.0,3,0,0,0.049105805555555555,14.770458486666667,0.001288810715258181,0.0268012429163386,0.9738983146921235,-0.9999932119824348,0.19681039042222223,0.1964761622742079,Very_Low,Unknown,3-5yr
5,0.16666666666666666,23.7,13911,0,0.0,3,0,0,0.0501706111111111,14.814903319999997,0.0011364475380474016,0.0,1.0,-0.9999933560482661,0.19831964431111107,0.1964761622742079,Medium,Unknown,3-5yr
6,0.14285714285714285,49.4,13838,561,0.48648648606461636,2,0,0,0.10044033333333334,27.043978666666664,0.002125625469447438,2.0597146027484707e-06,0.9999979402896397,-0.1648967549642651,0.37088012,0.1964761622742079,Medium,Declining,5-10yr
4,0.2,15.44,9181,0,0.0,3,1,1,0.049858861111111104,14.755643453333334,0.0012624496026211317,1.9694638706061312e-07,0.9999998030536518,-0.9999933145062401,0.19741529564444443,0.1964761622742079,Low,Unknown,3-5yr
6,0.14285714285714285,18.12,25234,2367,1.125624157346933,3,0,0,0.09910000000000001,27.080182666666662,0.0023956293141395575,0.05347635974510446,0.9492381967089956,-0.1680242386537523,0.36990182666666666,0.18120805369127516,High,Stable,5-10yr
5,0.16666666666666666,21.52,2416,428,2.125827804010789,3,0,0,0.04962377777777776,14.785273486666666,0.0006205869221520113,0.030947351598344722,0.969981637228744,-0.999993282835181,0.19747651264444444,0.1964761622742079,Very_Low,Growing,3-5yr
6,0.14285714285714285,6.21,13072,1103,1.0125458987032931,3,0,0,0.1004438611111111,27.0530298,0.0022153942162009646,0.03135333187841754,0.9695998152046367,-0.16389156063276453,0.3709741591111111,0.18120805369127516,Medium,Stable,5-10yr
4,0.2,72.72,35870,0,0.0,3,0,0,0.1298883333333333,27.54198161333333,0.0021256254694474205,1.3195407835643216e-06,0.9999986804609576,-0.1699274766439942,0.4053081494666666,0.1964761622742079,High,Unknown,3-5yr
3,0.25,12.82,2841,185,0.7814149914195777,1,0,0,0.04882313888888889,14.790211819999998,0.0009934933413769146,0.03051446585980155,0.9703890950872368,-0.9999931726827659,0.19672525708888888,0.1964761622742079,Very_Low,Declining,2-3yr
6,0.14285714285714285,43.08,2500,332,1.59359999235072,3,0,0,0.10400677777777777,27.134488266666665,0.002395577402598285,0.04227654086248115,0.9594382688230731,-0.1606126444232354,0.37535166044444446,0.1964761622742079,Very_Low,Growing,5-10yr
4,0.2,28.6,6303,437,0.8319847675735654,2,0,0,0.05040572222222222,14.795150119999997,0.000774288279691318,0.029177410075354914,0.9716497760349999,-0.9999933870379331,0.1983572234222222,0.1964761622742079,Low,Stable,3-5yr
4,0.2,43.92,38888,3330,1.0275663440565008,3,0,0,0.10378430555555553,27.043978666666664,0.0023357354577474326,2.0597146027484707e-06,0.9999979402896397,-0.16048835077738752,0.37422409222222214,0.1964761622742079,High,Stable,3-5yr
3,0.25,16.86,2800,338,1.4485714223632653,3,1,1,0.10199233333333334,27.080182666666662,0.0025801718875521017,0.05347635974510446,0.9492381967089956,-0.16415461290042177,0.37279416,0.1964761622742079,Very_Low,Growing,2-3yr
3,0.25,12.82,9311,0,0.0,3,0,0,0.04982291666666667,14.775396753333332,0.0007877021706177768,0.02917753316731365,0.971649659823491,-0.999993309683063,0.1975768842,0.1964761622742079,Low,Unknown,2-3yr
4,0.2,13.24,75311,3870,0.616642986981985,2,0,0,0.048438638888888885,14.780335053333333,0.00019471094651714392,0.03051461298261497,0.9703889565483242,-0.9999931184887284,0.1962419894222222,0.1964761622742079,Very_High,Declining,3-5yr
4,0.2,14.64,3042,0,0.0,3,0,0,0.04993247222222222,14.780335086666666,0.0006465787422002967,0.03051458355818852,0.9703889842559753,-0.9999933243620176,0.19773582308888887,0.24748040313549832,Very_Low,Unknown,3-5yr
4,0.2,22.95,2940360,269980,1.1018242664118605,4,1,1,0.08284688888888887,14.790211753333333,0.002228429084461729,0.030514548248672165,0.9703890175053513,-0.485239460711866,0.23074900642222218,0.18610960390667391,Very_High,Stable,3-5yr
4,0.2,14.88,3112,0,0.0,3,0,0,0.04991316666666667,14.77539682,0.000673341771624293,0.029177483930717524,0.9716497063079145,-0.9999933217800128,0.19766713486666668,0.1964761622742079,Very_Low,Unknown,3-5yr
6,0.14285714285714285,8.56000000000001,5943,1380,2.786471473424591,3,0,0,0.04902663888888887,14.765520153333332,0.0012946688626072206,0.023066845866399812,0.9774532368441035,-0.9999932010214332,0.1966818404222222,0.18120805369127516,Low,Growing,5-10yr
5,0.16666666666666666,17.22,1532234,131412,1.0291796161602274,4,0,0,0.10083655555555555,27.080182666666662,0.0023951372951455667,0.05347635974510446,0.9492381967089956,-0.16567427563044335,0.3716383822222222,0.18610960390667391,Very_High,Stable,3-5yr
3,0.25,14.46,17064,1207,0.8488045001063259,3,0,0,0.09974233333333332,27.098284666666668,0.002914850211289723,0.05672007081131369,0.9463244123225881,-0.1672437006467058,0.37072518,0.1964761622742079,Medium,Stable,2-3yr
6,0.14285714285714285,33.84,2503923,313018,1.5001323922428917,5,1,1,0.09927116666666665,27.134488266666665,0.0024440856955715994,0.04227654086248115,0.9594382688230731,-0.16678697381408383,0.3706160493333333,0.18120805369127516,Very_High,Growing,5-10yr
6,0.14285714285714285,7.89,21934,1855,1.0148627695733403,3,0,0,0.10012388888888889,27.07113166666667,0.002302352835376905,0.049121223269925914,0.9531786964362196,-0.1644305356278393,0.3708352055555556,0.18120805369127516,High,Stable,5-10yr
4,0.2,1.44,153912,15930,1.2420084202992352,5,0,0,0.10110716666666665,27.043978666666664,0.0038843951960093217,2.0597146027484707e-06,0.9999979402896397,-0.16401950044625632,0.37154695333333326,0.1964761622742079,Very_High,Growing,3-5yr
4,0.2,2.85,47336,7486,1.8977522388293684,5,0,0,0.10130525,27.062080666666663,0.00268637582411124,0.042276852326279805,0.9594379821139449,-0.1628285754875731,0.37192605666666667,0.1964761622742079,High,Growing,3-5yr
4,0.2,17.22,16518,0,0.0,3,0,0,0.051417194444444446,14.785273420000001,0.008878217759135764,0.03094742122956194,0.9699815717152166,-0.9515759412941478,0.19926992864444446,0.24748040313549832,Medium,Unknown,3-5yr
6,0.14285714285714285,23.04,45972,0,0.0,3,0,0,0.05220341666666666,14.84885342,0.00899622991048442,0.2176916130460197,0.8212259896399627,-0.9523399923739528,0.20069195086666666,0.1964761622742079,High,Unknown,5-10yr
3,0.25,28.58,12889,1247,1.1609899903846783,3,0,0,0.05040336111111111,14.80008842,0.0007722042627444351,0.026801162512710173,0.9738983909531964,-0.9999933867281554,0.1984042453111111,0.1964761622742079,Medium,Stable,2-3yr
7,0.125,15.16,12615,1444,1.3736028524389032,4,1,1,0.048986611111111106,14.785273486666666,0.0006682763874074365,0.030947351598344722,0.969981637228744,-0.9999931954659121,0.19683934597777777,0.18120805369127516,Medium,Growing,5-10yr
4,0.2,17.45,17214,0,0.0,3,1,1,0.04908361111111112,14.780335153333333,0.0006484668139189601,0.030514524709131772,0.970389039671474,-0.9999932089130752,0.19688696264444444,0.1964761622742079,Medium,Unknown,3-5yr
6,0.14285714285714285,25.92,102075,13552,1.5931814840154965,5,0,0,0.05341099999999999,14.755643453333334,0.0013133256806422177,1.9694638706061312e-07,0.9999998030536518,-0.9999937591272764,0.20096743453333332,0.24748040313549832,Very_High,Growing,5-10yr
4,0.2,34.8,7566,372,0.5900079292783379,1,0,0,0.05002222222222222,14.755643486666665,0.0010908643809580951,2.0597146002746024e-07,0.9999997940285823,-0.9999933363393847,0.19757865708888886,0.1964761622742079,Low,Declining,3-5yr
6,0.14285714285714285,67.44,24797,2090,1.011412670398155,3,0,0,0.10078608333333333,27.15259,0.0023632118095745372,0.0,1.0,-0.16486206924201563,0.3723119833333333,0.18120805369127516,High,Stable,5-10yr
3,0.25,155.88,1130,0,0.0,3,0,0,0.08930447222222221,19.353668486666667,0.011734259028961058,1.4485400008409874,0.4084066421853575,-0.9999962674647658,0.2828411570888889,0.24748040313549832,Very_Low,Unknown,2-3yr
4,0.2,28.8,8403,0,0.0,3,0,0,0.08509511111111108,14.755643386666664,0.002907523691237569,1.5569978830867378e-07,0.9999998443002358,-0.4759693069385743,0.23265154497777774,0.13818181818181818,Low,Unknown,3-5yr
10,0.09090909090909091,11.7,25139,0,0.0,3,0,0,0.0489486111111111,14.775396753333332,0.0006747549025025155,0.02917753316731365,0.971649659823491,-0.9999931901834224,0.19670257864444443,0.18120805369127516,High,Unknown,5-10yr
4,0.2,24.52,10635,783,0.883497883347252,3,0,1,0.049458833333333334,14.795150119999997,0.0007190452494155531,0.029177410075354914,0.9716497760349999,-0.9999932604336911,0.19741033453333331,0.1964761622742079,Medium,Stable,3-5yr
4,0.2,34.68,64480,5343,0.9943548385246238,4,1,1,0.05037016666666667,14.814903319999997,0.0007449638659801934,0.0,1.0,-0.9999933823699718,0.19851919986666663,0.13818181818181818,Very_High,Stable,3-5yr
4,0.2,40.38,25757,0,0.0,3,0,0,0.10309499999999999,27.11638653333333,0.002473406589978113,0.05347606428744775,0.9492384629321238,-0.16084965823769518,0.3742588653333333,0.1964761622742079,High,Unknown,3-5yr
6,0.14285714285714285,18.12,5476,1778,3.8962746444931895,3,0,0,0.04937375,14.868606753333333,0.0011038825249037522,0.21029452038748483,0.8262451685560326,-0.9999932488198093,0.19805981753333332,0.18120805369127516,Low,Growing,5-10yr
6,0.14285714285714285,16.84,2288838,237044,1.242782582247012,5,0,0,0.08666297222222223,14.785273520000002,0.0009909873800381334,0.03094731678261722,0.9699816699856227,-0.4781316462117813,0.23451570742222227,0.18610960390667391,Very_High,Growing,5-10yr
7,0.125,22.52,2660,0,0.0,3,0,0,0.05217813888888889,14.785273420000001,0.008963928546349044,0.030947421229562632,0.969981571715216,-0.9523158027420854,0.2000308730888889,0.18120805369127516,Very_Low,Unknown,5-10yr
4,0.2,34.68,1397,0,0.0,3,0,0,0.050214388888888885,14.75564342,0.0007853540902917894,1.8090680734873012e-07,0.9999998190932254,-0.9999933618405403,0.19777082308888888,0.24748040313549832,Very_Low,Unknown,3-5yr
4,0.2,15.72,3538,0,0.0,3,0,0,0.04956605555555554,14.775396786666667,0.0006301609836540514,0.029177508549044707,0.9716496830656748,-0.9999932750127495,0.1973200234222222,0.1964761622742079,Very_Low,Unknown,3-5yr
6,0.14285714285714285,29.76,24773,0,0.0,3,0,0,0.08358924999999999,14.755643453333334,0.0009740848183392186,1.9694638706061312e-07,0.9999998030536518,-0.4909842280405102,0.23114568453333334,0.18120805369127516,High,Unknown,5-10yr
4,0.2,34.68,5273,301,0.6849990502143014,1,0,0,0.08609452777777776,14.755643486666665,0.0009741153955429373,2.0597146002746024e-07,0.9999997940285823,-0.48012767326315153,0.2336509626444444,0.1964761622742079,Low,Declining,3-5yr
4,0.2,35.92,3490,0,0.0,3,0,0,0.06334694444444444,15.253643486666666,0.0007658705462430921,2.0597146002746024e-07,0.9999997940285823,-0.9999947380006683,0.2158833793111111,0.1964761622742079,Very_Low,Unknown,3-5yr
5,0.16666666666666666,8.8,19474,73,0.04498305430112988,2,0,0,0.08507241666666665,14.76552012,0.0008150128282006916,0.02306686143634552,0.9774532219683466,-0.484068176148446,0.23272761786666665,0.18120805369127516,Medium,Declining,3-5yr
3,0.25,10.08,7716,2107,3.2768273665990244,3,0,0,0.049138361111111105,14.790211819999998,0.0012174520790629924,0.03051446585980155,0.9703890950872368,-0.9999932164796582,0.1970404793111111,0.24748040313549832,Low,Growing,2-3yr
5,0.16666666666666666,19.16,11159,1008,1.0839680963341145,3,0,0,0.1019451111111111,27.126687266666668,0.0036889320086664454,0.17087407212082817,0.8540628098363128,-0.1609921122730954,0.37321198377777776,0.1964761622742079,Medium,Stable,3-5yr
6,0.14285714285714285,29.76,2503923,313018,1.5001323922428917,5,1,1,0.0849932222222222,14.80008842,0.0010512351642933454,0.026801162512710173,0.9738983909531964,-0.4865842867466195,0.23299410642222218,0.18120805369127516,Very_High,Growing,5-10yr
11,0.08333333333333333,78.6,132033,9951,0.9044102609888973,4,0,0,0.09617500000000001,27.098284666666668,0.0023235933535152194,0.05672007081131369,0.9463244123225881,-0.17115613394040038,0.3671578466666667,0.18120805369127516,Very_High,Stable,10+yr
4,0.2,56.35,66750,5964,1.0721797750881474,4,0,0,0.0958946111111111,26.101409376666666,0.011122327862389168,4.260281688653909,0.19010388781211773,-0.19304665376883334,0.35690870487777776,0.1964761622742079,Very_High,Stable,3-5yr
6,0.14285714285714285,15.08,902778,24229,0.3220592437965206,2,0,0,0.0846371388888889,14.785273486666666,0.0011110832668785552,0.030947351598344722,0.969981637228744,-0.48679266460003034,0.23248987375555558,0.18610960390667391,Very_High,Declining,5-10yr
3,0.25,0.12,1500637,27931,0.22335314936078465,2,1,1,0.04874094444444444,14.814903319999997,0.0007658705462430921,0.0,1.0,-0.9999931611695768,0.1968899776444444,0.1964761622742079,Very_High,Declining,2-3yr
3,0.25,3.4,16899,2784,1.9769217099400518,4,0,0,0.048961638888888874,14.780335086666666,0.0007629526172233244,0.03051458355818852,0.9703889842559753,-0.9999931919953751,0.19676498975555554,0.1964761622742079,Medium,Growing,2-3yr
4,0.2,20.54,2173,215,1.1872986588828423,2,1,1,0.04883894444444445,14.870458886666666,0.0008358087577079379,0.19245012821989363,0.8386094951348734,-0.9999931748922486,0.1975435333111111,0.1964761622742079,Very_Low,Stable,3-5yr
4,0.2,20.2,41684,5653,1.6273870065365934,5,0,0,0.04995177777777778,14.785273486666666,0.0006667639070496435,0.030947351598344722,0.969981637228744,-0.9999933269420267,0.19780451264444446,0.1964761622742079,High,Growing,3-5yr
4,0.2,20.54,12353,2782,2.7025014140346455,4,0,0,0.049858861111111104,14.75564342,0.0012624496026211317,1.8090680734873012e-07,0.9999998190932254,-0.9999933145062401,0.1974152953111111,0.1964761622742079,Medium,Growing,3-5yr
7,0.125,0.0,5222,331,0.7606281100866454,1,0,0,0.09083952777777778,32.99404008333334,0.01184550499524883,5.743990804988276,0.1482801547209017,-0.13949166766574791,0.42077992861111113,0.18120805369127516,Low,Declining,5-10yr
6,0.14285714285714285,8.3,38090,2447,0.7709110000196658,2,0,0,0.09897058333333332,27.07113166666667,0.0024170342078900175,0.049121223269925914,0.9531786964362196,-0.1686801417664007,0.3696819,0.18120805369127516,High,Declining,5-10yr
